Date & Time,Total_consumption,y_pred
2014-11-01 00:00:00,1.067760001,1.270641204577281
2014-11-01 00:30:00,1.0980511119999998,1.2606325231510482
2014-11-01 01:00:00,0.9894816679999999,1.2613045735403001
2014-11-01 01:30:00,1.008298889,1.1572452342100872
2014-11-01 02:00:00,0.8015950010000001,1.2067254064243196
2014-11-01 02:30:00,1.090911112,1.0102204911250943
2014-11-01 03:00:00,0.889050554,1.2695421449242563
2014-11-01 03:30:00,1.0637538869999998,1.0523947885893277
2014-11-01 04:00:00,0.9188099990000002,1.241925784393731
2014-11-01 04:30:00,0.918057778,1.084678359978963
2014-11-01 05:00:00,0.9013011099999998,1.1236305473397543
2014-11-01 05:30:00,0.872395001,1.0876113899973539
2014-11-01 06:00:00,1.058848888,1.0809452634461136
2014-11-01 06:30:00,1.6894244429999998,1.2113189893981078
2014-11-01 07:00:00,2.258142223,1.6877390565905463
2014-11-01 07:30:00,1.0983105549999999,2.0583913271845145
2014-11-01 08:00:00,0.9243138899999999,1.1643708508391193
2014-11-01 08:30:00,0.889292222,1.2288689797521006
2014-11-01 09:00:00,0.9749438880000001,1.1244535093620476
2014-11-01 09:30:00,1.0766255560000002,1.1731996457459097
2014-11-01 10:00:00,0.89538389,1.2373433337783946
2014-11-01 10:30:00,1.7772327789999998,1.0993348002116197
2014-11-01 11:00:00,1.7178633310000002,1.777393463943972
2014-11-01 11:30:00,1.9346194429999999,1.6284084114838686
2014-11-01 12:00:00,2.002755554,1.8772775768244037
2014-11-01 12:30:00,2.624296112,1.916470740785607
2014-11-01 13:00:00,3.2879972240000006,2.417680804168966
2014-11-01 13:30:00,8.282420002,2.8613987669944914
2014-11-01 14:00:00,11.784970556,6.74022750001403
2014-11-01 14:30:00,3.1895755560000003,8.911607086568893
2014-11-01 15:00:00,1.435737778,2.3653414139731304
2014-11-01 15:30:00,1.0971877760000002,2.4366272290875783
2014-11-01 16:00:00,0.967241666,1.659431026877182
2014-11-01 16:30:00,1.1730666680000001,1.3593393438680896
2014-11-01 17:00:00,2.021054999,1.513347199434143
2014-11-01 17:30:00,1.6226233330000002,2.135432297634046
2014-11-01 18:00:00,2.0470161099999995,1.4896825987428428
2014-11-01 18:30:00,2.1618388889999998,2.0552629051450526
2014-11-01 19:00:00,2.104112223,1.9940229938625111
2014-11-01 19:30:00,2.402188334,2.0230522379670566
2014-11-01 20:00:00,1.771444447,2.25226280012779
2014-11-01 20:30:00,1.567402779,1.765445544413237
2014-11-01 21:00:00,2.088908334,1.6789641338352614
2014-11-01 21:30:00,1.696528889,2.07983888800384
2014-11-01 22:00:00,2.0840899999999998,1.6733223403200803
2014-11-01 22:30:00,1.5275716670000001,2.069520681343362
2014-11-01 23:00:00,1.552606666,1.5622406011912937
2014-11-01 23:30:00,2.142722778,1.6676566162782687
2014-11-02 00:00:00,1.2885333320000003,2.072446103181812
2014-11-02 00:30:00,1.775804999,1.352577732456667
2014-11-02 01:00:00,1.5180511110000001,1.8651593426662805
2014-11-02 01:00:00,1.046497223,1.5536082625997405
2014-11-02 01:30:00,0.8810161120000001,1.2345219082385535
2014-11-02 01:30:00,1.0388594439999999,1.1508626536264877
2014-11-02 02:00:00,0.897160556,1.2555965960468485
2014-11-02 02:30:00,1.391367221,1.073631999792169
2014-11-02 03:00:00,1.187906112,1.5122071903142769
2014-11-02 03:30:00,1.2493211100000001,1.2565277462773448
2014-11-02 04:00:00,1.185430554,1.3797880183616256
2014-11-02 04:30:00,0.8485227769999999,1.3009544072152717
2014-11-02 05:00:00,1.0286777790000001,1.0655390522113095
2014-11-02 05:30:00,1.122625557,1.2274545594275739
2014-11-02 06:00:00,0.906104443,1.2653092328378768
2014-11-02 06:30:00,1.8548594439999997,1.081596438573572
2014-11-02 07:00:00,2.0218349989999997,1.8619840261902791
2014-11-02 07:30:00,1.876659447,1.8511336331285169
2014-11-02 08:00:00,1.398964443,1.8066917813282668
2014-11-02 08:30:00,1.8336844430000003,1.4871046834379495
2014-11-02 09:00:00,1.2827066650000003,1.8777527106680667
2014-11-02 09:30:00,1.1291950020000003,1.3461243973170818
2014-11-02 10:00:00,1.0731927769999998,1.3580482400091498
2014-11-02 10:30:00,0.7830888869999999,1.2651442877265389
2014-11-02 11:00:00,1.0569205560000001,1.0352377632619518
2014-11-02 11:30:00,1.021916668,1.251246053206135
2014-11-02 12:00:00,1.189893889,1.18342899901238
2014-11-02 12:30:00,1.3537627779999999,1.3114652414622023
2014-11-02 13:00:00,1.693283331,1.4283044016938573
2014-11-02 13:30:00,1.861462779,1.681578119716899
2014-11-02 14:00:00,1.4320972220000001,1.7863848266611053
2014-11-02 14:30:00,1.2202233329999999,1.4806479580656258
2014-11-02 15:00:00,1.6710494449999997,1.3836023862928872
2014-11-02 15:30:00,1.960366668,1.7300780676865097
2014-11-02 16:00:00,1.4492038890000003,1.8749326904660593
2014-11-02 16:30:00,2.222054444,1.49144625682519
2014-11-02 17:00:00,1.9378538909999998,2.1814599158215993
2014-11-02 17:30:00,1.8187777790000001,1.8166998568661317
2014-11-02 18:00:00,1.6199161110000002,1.8318967459503703
2014-11-02 18:30:00,1.5090605559999999,1.679526134835012
2014-11-02 19:00:00,2.34657389,1.6126812315116241
2014-11-02 19:30:00,2.6658072230000003,2.233706973429781
2014-11-02 20:00:00,2.8181149990000005,2.3978020515554443
2014-11-02 20:30:00,2.294124444,2.5296662877656884
2014-11-02 21:00:00,1.7642511099999998,2.1596990397073235
2014-11-02 21:30:00,1.9798411120000001,1.8271782304292963
